run_id,paper_experiment,model_scale,model_name,optimizer,optimizer_folder,optimizer_variant,optimizer_display_name,dion_rank_fraction,rank_fraction_float,line_style,width_multiplier,ffn_hidden_dim,metric,bucket,site,value,err_low,err_high,n_layers_used,final_steps,aggregation,frequency_bucket_reduction
160m_dion_r1_4_4x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_4,dion_r1_4,Dion (1/4),1/4,0.25,solid,4,3072,soft_rank,tail,post,1341.0939520102906,856.1038979471964,1826.084006073385,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_4_4x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_4,dion_r1_4,Dion (1/4),1/4,0.25,solid,4,3072,hard_rank,tail,post,504.965,182.3110634100837,827.6189365899163,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_4_5x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_4,dion_r1_4,Dion (1/4),1/4,0.25,solid,5,3840,soft_rank,tail,post,1596.758805708115,1040.4254037092733,2153.0922077069567,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_4_5x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_4,dion_r1_4,Dion (1/4),1/4,0.25,solid,5,3840,hard_rank,tail,post,565.1800000000001,203.56387146706044,926.7961285329396,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_4_6x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_4,dion_r1_4,Dion (1/4),1/4,0.25,solid,6,4608,soft_rank,tail,post,1918.891827078915,1404.5249161217564,2433.2587380360737,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_4_6x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_4,dion_r1_4,Dion (1/4),1/4,0.25,solid,6,4608,hard_rank,tail,post,671.51,322.9292601821356,1020.0907398178643,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_4_7x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_4,dion_r1_4,Dion (1/4),1/4,0.25,solid,7,5376,soft_rank,tail,post,2167.8694089041974,1458.7483507875822,2876.9904670208125,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_4_7x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_4,dion_r1_4,Dion (1/4),1/4,0.25,solid,7,5376,hard_rank,tail,post,698.5150000000001,347.843951049606,1049.1860489503945,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_4_8x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_4,dion_r1_4,Dion (1/4),1/4,0.25,solid,8,6144,soft_rank,tail,post,2373.597441916033,1589.2337049366186,3157.961178895447,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_4_8x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_4,dion_r1_4,Dion (1/4),1/4,0.25,solid,8,6144,hard_rank,tail,post,783.265,382.2981604317717,1184.2318395682282,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_1x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,1,768,soft_rank,tail,post,428.5910174770135,281.6440627784499,575.537972175577,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_1x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,1,768,hard_rank,tail,post,228.64,136.40561545073433,320.87438454926564,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_2x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,2,1536,soft_rank,tail,post,753.3433687441207,520.7770317634229,985.9097057248184,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_2x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,2,1536,hard_rank,tail,post,327.01,149.91227661961557,504.1077233803844,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_3x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,3,2304,soft_rank,tail,post,1028.709619051397,769.2210100293056,1288.1982280734887,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_3x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,3,2304,hard_rank,tail,post,392.51,188.6741391859914,596.3458608140086,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_4x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,4,3072,soft_rank,tail,post,1298.623970696286,935.5765262905876,1661.6714151019844,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_4x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,4,3072,hard_rank,tail,post,468.73,215.2193394582127,722.2406605417873,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_5x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,5,3840,soft_rank,tail,post,1505.6808998211486,1048.0191876172823,1963.342612025015,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_5x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,5,3840,hard_rank,tail,post,493.585,234.06701989072127,753.1029801092786,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_6x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,6,4608,soft_rank,tail,post,1710.662700929142,1227.9425184936392,2193.3828833646444,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_6x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,6,4608,hard_rank,tail,post,532.145,261.171897029736,803.1181029702641,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_7x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,7,5376,soft_rank,tail,post,1987.4170746911668,1468.6738066119135,2506.16034277042,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_7x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,7,5376,hard_rank,tail,post,609.02,338.05385736070605,879.9861426392939,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_8x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,8,6144,soft_rank,tail,post,2160.4255578154343,1575.5992270552606,2745.251888575608,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_8_8x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_8,dion_r1_8,Dion (1/8),1/8,0.125,solid,8,6144,hard_rank,tail,post,620.2,339.8369832672021,900.563016732798,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_1x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,1,768,soft_rank,tail,post,406.328518490482,318.9449464180455,493.7120905629185,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_1x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,1,768,hard_rank,tail,post,206.965,130.9255962046949,283.00440379530505,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_16_2x,dion_rank_sweep_tail,160m,GPT2-160M,Dion,dion_r1_16,dion_r1_16,Dion (1/16),1/16,0.0625,solid,2,1536,soft_rank,tail,post,714.4557934530058,554.319988205664,874.5915987003475,12,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
