run_id,paper_experiment,model_scale,model_name,optimizer,optimizer_folder,optimizer_variant,optimizer_display_name,dion_rank_fraction,width_multiplier,ffn_hidden_dim,metric,bucket,site,value,err_low,err_high,n_layers_used,final_samples,final_steps,aggregation,frequency_bucket_reduction
160m_adamw_4x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,4,3072,hard_rank,head,post,100.495,0.0,224.8719932199048,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_4x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,4,3072,soft_rank,mid,post,888.9615200460605,435.2108306210311,1342.7122094710899,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_4x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,4,3072,hard_rank,mid,post,355.26,131.44233551988498,579.077664480115,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_4x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,4,3072,soft_rank,tail,post,1030.8620576472863,641.6302534507472,1420.0938618438254,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_4x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,4,3072,hard_rank,tail,post,436.71500000000003,240.8260588299399,632.6039411700601,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_5x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,5,3840,soft_rank,head,post,382.21544207824064,0.0,775.3556614674422,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_5x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,5,3840,hard_rank,head,post,77.28999999999999,0.0,213.00197094146918,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_5x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,5,3840,soft_rank,mid,post,714.7471000882203,152.84516045203895,1276.6490397244017,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_5x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,5,3840,hard_rank,mid,post,288.52,14.651462975445611,562.3885370245544,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_5x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,5,3840,soft_rank,tail,post,1086.0086621761525,625.9916576757519,1546.025666676553,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_5x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,5,3840,hard_rank,tail,post,405.40999999999997,178.14460042843245,632.6753995715675,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_adamw_6x,main_160m_width_sweep,160m,GPT2-160M,AdamW,adamw,adamw,AdamW,,6,4608,soft_rank,head,post,361.0863980771446,0.0,850.4455283783313,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
